subject	species	count
Genomics	Procerura purpurea	0.027397
Genomics	Preussia purpurea	0.027397
Genomics	Prenanthes purpurea	0.027397
Genomics	Polyzone purpurea	0.027397
Genomics	Pleurozia purpurea	0.027397
Genomics	Pleomele purpurea	0.027397
Genomics	Platystachys purpurea	0.027397
Genomics	Pinanga purpurea	0.027397
Genomics	Physostegia purpurea	0.027397
Genomics	Physaria purpurea	0.027397
Genomics	Phyllorkis purpurea	0.027397
Genomics	Phyllona purpurea	0.027397
Genomics	Phthirusa purpurea	0.027397
Genomics	Pharbitis purpurea	0.027397
Genomics	Petaloxis purpurea	0.027397
Genomics	Palicourea purpurea	0.027397
Genomics	Palaeorhiza purpurea	0.027397
Genomics	P. purpurea	0.027397
Genomics	Stenopola nigricans laticera	0.027027
Genomics	Myriopathes rugosa	0.027027
Genomics	Mycena rugosa	0.027027
Genomics	Musca rugosa	0.027027
Genomics	Mnesithea rugosa	0.027027
Genomics	Microstylifer rugosa	0.027027
Genomics	Micropholis rugosa	0.027027
Genomics	Microblepsis rugosa	0.027027
Genomics	Metopina palustris	0.027027
Genomics	Meterana palustris	0.027027
Genomics	Metacirolana rugosa	0.027027
Genomics	Meroscinis rugosa	0.027027
Genomics	Meroglossa rugosa	0.027027
Genomics	Melanotopelia rugosa	0.027027
Genomics	Medicago rugosa	0.027027
Genomics	Mecyclothorax palustris	0.027027
Genomics	Matara rugosa	0.027027
Genomics	M. rugosa	0.027027
Genomics	M. palustris	0.027027
Genomics	Nycteribia elongata	0.026316
Genomics	Notisis elongata	0.026316
Genomics	Nixonia elongata	0.026316
Genomics	Nitzschia elongata	0.026316
Genomics	Niphoparmena elongata	0.026316
Genomics	Nigramma elongata	0.026316
Genomics	Neuwiedia elongata	0.026316
Genomics	Neotrichia elongata	0.026316
Genomics	Neosigniphora elongata	0.026316
Genomics	Neomicropteryx elongata	0.026316
Genomics	Neogyne elongata	0.026316
Genomics	Neoencyclops elongata	0.026316
Genomics	Neodoxomysis elongata	0.026316
Genomics	Neodohrniphora elongata	0.026316
Genomics	Neoaphelomera elongata	0.026316
Genomics	Nemia elongata	0.026316
Genomics	Nemertesia elongata	0.026316
Genomics	Nemamyxine elongata	0.026316
Genomics	Natrix elongata	0.026316
Genomics	Nanodromia elongata	0.026316
Genomics	N. elongata	0.026316
Genomics	silky pocket mouse	0.025000
Genomics	kinkajous	0.025000
Genomics	Syngrapha interrupta	0.025000
Genomics	Synaphe interrupta	0.025000
Genomics	Striglina interrupta	0.025000
Genomics	Strangalia interrupta	0.025000
Genomics	Stictolissonota interrupta	0.025000
Genomics	Stickmannia interrupta	0.025000
Genomics	Stichelia interrupta	0.025000
Genomics	Stetholulis interrupta	0.025000
Genomics	Stenogramme interrupta	0.025000
Genomics	Stelis interrupta	0.025000
Genomics	Spilomyia interrupta	0.025000
Genomics	Spiloconis interrupta	0.025000
Genomics	Sphaerophoria interrupta	0.025000
Genomics	Soyedina interrupta	0.025000
Genomics	Sophora interrupta	0.025000
Genomics	Solva interrupta	0.025000
Genomics	Solenopsis interrupta	0.025000
Genomics	Septoria interrupta	0.025000
Genomics	Semiothisa interrupta	0.025000
Genomics	Seirospora interrupta	0.025000
Genomics	Scythris interrupta	0.025000
Genomics	Sciophila interrupta	0.025000
Genomics	Sasunaga interrupta	0.025000
Genomics	Saperda interrupta	0.025000
Genomics	Salia interrupta	0.025000
Genomics	S. interrupta	0.025000
Genomics	Pterophorus flavus	0.025000
Genomics	Pristomerus flavus	0.025000
Genomics	Polyporus flavus	0.025000
Genomics	Plebejus flavus	0.025000
Genomics	Phaius flavus	0.025000
Genomics	Paraheterosaphanus flavus	0.025000
Genomics	P. flavus	0.025000
Genomics	Dinoptera collaris nigricollis	0.025000
Genomics	D. margheritae katarense	0.025000
Genomics	A. fausta	0.025000
Genomics	Pusa hispida	0.024390
Genomics	Psiadia hispida	0.024390
Genomics	Pseudoclausia hispida	0.024390
Genomics	Pseudobrassaiopsis hispida	0.024390
Genomics	Protodaedalea hispida	0.024390
Genomics	Pouteria hispida	0.024390
Genomics	Potentilla hispida	0.024390
Genomics	Pleurothallis hispida	0.024390
Genomics	Physostegia hispida	0.024390
Genomics	Physalis hispida	0.024390
Genomics	Phyllostegia hispida	0.024390
Genomics	Phoca hispida	0.024390
Genomics	Phillipsiella hispida	0.024390
Genomics	Phalaris hispida	0.024390
Genomics	Petrosia hispida	0.024390
Genomics	Peritaxia hispida	0.024390
Genomics	Penessada hispida	0.024390
Genomics	Pendulina hispida	0.024390
Genomics	Pedicellina hispida	0.024390
Genomics	Paraxiopsis hispida	0.024390
Genomics	Paramphiascella hispida	0.024390
Genomics	Paracanthomysis hispida	0.024390
Genomics	Panorpa hispida	0.024390
Genomics	P. hispida	0.024390
Genomics	Cytisus communis	0.023810
Genomics	Cylindrolaimus communis	0.023810
Genomics	Cydonia communis	0.023810
Genomics	Cybaeus communis	0.023810
Genomics	Cyanea communis	0.023810
Genomics	Curculio communis	0.023810
Genomics	Cupido communis	0.023810
Genomics	Culex communis	0.023810
Genomics	Cryphalomorphus communis	0.023810
Genomics	Crataegus communis	0.023810
Genomics	Conger communis	0.023810
Genomics	Conasellus communis	0.023810
Genomics	Compsiluroides communis	0.023810
Genomics	Commelina communis	0.023810
Genomics	Cnemidophorus communis	0.023810
Genomics	Cixius communis	0.023810
Genomics	Chlorosarcinopsis communis	0.023810
Genomics	Chlamydomonas communis	0.023810
Genomics	Chione communis	0.023810
Genomics	Chionaspis communis	0.023810
Genomics	Chartergellus communis	0.023810
Genomics	Ceroplastes communis	0.023810
Genomics	Ceriomyces communis	0.023810
Genomics	Ceratopogon communis	0.023810
Genomics	Ceratophysella communis	0.023810
Genomics	Cerasus communis	0.023810
Genomics	Catostomus communis	0.023810
Genomics	Caricea communis	0.023810
Genomics	Carex communis	0.023810
Genomics	Campiglossa communis	0.023810
Genomics	Callyspongia communis	0.023810
Genomics	Calathea communis	0.023810
Genomics	Caecomyces communis	0.023810
Genomics	Caecidotea communis	0.023810
Genomics	C. communis	0.023810
Genomics	Nymphalis intermedia	0.023256
Genomics	Nyctobora intermedia	0.023256
Genomics	Nyctibora intermedia	0.023256
Genomics	Nycteridopsylla intermedia	0.023256
Genomics	Novalena intermedia	0.023256
Genomics	Nothria intermedia	0.023256
Genomics	Nothopsyche intermedia	0.023256
Genomics	Not assigned intermedia	0.023256
Genomics	Noctua intermedia	0.023256
Genomics	Nitzschia intermedia	0.023256
Genomics	Niemeyera intermedia	0.023256
Genomics	Nicolaia intermedia	0.023256
Genomics	Neurothemis intermedia	0.023256
Genomics	Neurolaena intermedia	0.023256
Genomics	Netelia intermedia	0.023256
Genomics	Neptis intermedia	0.023256
Genomics	Nepticula intermedia	0.023256
Genomics	Nephodia intermedia	0.023256
Genomics	Neowimmeria intermedia	0.023256
Genomics	Neoregelia intermedia	0.023256
Genomics	Neopachygaster intermedia	0.023256
Genomics	Neomysis intermedia	0.023256
Genomics	Neohela intermedia	0.023256
Genomics	Neogene intermedia	0.023256
Genomics	Neodiphthera intermedia	0.023256
Genomics	Neocellia intermedia	0.023256
Genomics	Neobrachiella intermedia	0.023256
Genomics	Nemertesia intermedia	0.023256
Genomics	Neillia intermedia	0.023256
Genomics	Neckera intermedia	0.023256
Genomics	Nebria intermedia	0.023256
Genomics	Navicula intermedia	0.023256
Genomics	Navia intermedia	0.023256
Genomics	Natatolana intermedia	0.023256
Genomics	Nanexila intermedia	0.023256
Genomics	N. intermedia	0.023256
Genomics	Intermediate slit-faced bat	0.023256
Genomics	Large Saw-tailed Bush-crickets	0.021277
Genomics	Ducetia borealis	0.021277
Genomics	Dracaena borealis	0.021277
Genomics	Dorcasta borealis	0.021277
Genomics	Dolichomitus borealis	0.021277
Genomics	Dixa borealis	0.021277
Genomics	Ditropis borealis	0.021277
Genomics	Distichopora borealis	0.021277
Genomics	Dipsacaster borealis	0.021277
Genomics	Dioscorea borealis	0.021277
Genomics	Dilophus borealis	0.021277
Genomics	Diethusa borealis	0.021277
Genomics	Dictya borealis	0.021277
Genomics	Dibolia borealis	0.021277
Genomics	Diaulota borealis	0.021277
Genomics	Diamesa borealis	0.021277
Genomics	Diadocidia borealis	0.021277
Genomics	Deraeocoris borealis	0.021277
Genomics	Dendroctonus borealis	0.021277
Genomics	Dendrocopos borealis	0.021277
Genomics	Delomerista borealis	0.021277
Genomics	Dasiops borealis	0.021277
Genomics	Daedalea borealis	0.021277
Genomics	D. borealis	0.021277
Genomics	B. celebiana	0.021277
Genomics	Tytthus montanus	0.020833
Genomics	Tylognathus montanus	0.020833
Genomics	Tryonicus montanus	0.020833
Genomics	Tropidonotus montanus	0.020833
Genomics	Troglohyphantes montanus	0.020833
Genomics	Toxops montanus	0.020833
Genomics	Thymallus montanus	0.020833
Genomics	Thestor montanus	0.020833
Genomics	Thamnoscirtus montanus	0.020833
Genomics	Tetanorhynchus montanus	0.020833
Genomics	Tesserocerus montanus	0.020833
Genomics	Telostylinus montanus	0.020833
Genomics	Talaurinus montanus	0.020833
Genomics	T. montanus	0.020833
Genomics	Nicephora hakgallae	0.020833
Genomics	K. matsuurai	0.020833
Genomics	Aeolopus strepens	0.020833
Genomics	Conoplea globosa	0.020408
Genomics	Clonaria globosa	0.020408
Genomics	Ceratandra globosa	0.020408
Genomics	Carteria globosa	0.020408
Genomics	Cacochalina globosa	0.020408
Genomics	Cacalia globosa	0.020408
Genomics	C. globosa	0.020408
Genomics	deep bullseyes	0.018868
Genomics	Willemsella bicolor	0.018868
Genomics	Psyrana ryukyuensis	0.018868
Genomics	Pseudocandona compressa	0.018868
Genomics	Protogonyaulax compressa	0.018868
Genomics	Procampylaspis compressa	0.018868
Genomics	Prionacris compressa	0.018868
Genomics	Porella compressa	0.018868
Genomics	Polycopsis compressa	0.018868
Genomics	Poinciana compressa	0.018868
Genomics	Plumularia compressa	0.018868
Genomics	Pleurothallis compressa	0.018868
Genomics	Pleurocolla compressa	0.018868
Genomics	Platygaster compressa	0.018868
Genomics	Platycoelostoma compressa	0.018868
Genomics	Philogenia compressa	0.018868
Genomics	Phaenocarpa compressa	0.018868
Genomics	Peziza compressa	0.018868
Genomics	Pegomya compressa	0.018868
Genomics	Parornix compressa	0.018868
Genomics	Paratya compressa	0.018868
Genomics	Parathemisto compressa	0.018868
Genomics	P. compressa	0.018868
Genomics	L. cryptisema	0.018868
Genomics	I. peruviana	0.018868
Genomics	H. ambrensis	0.018868
Genomics	G. lefebvrei	0.018868
Genomics	Dysonia zikani	0.018868
Genomics	P. agarena	0.018519
Genomics	Mormotus pictipes	0.018519
Genomics	M. latipennis	0.018519
Genomics	M. curviferus	0.018519
Genomics	I. stylata	0.018519
Genomics	Ground Cuckooshrikes	0.018519
Genomics	Cystodinedria maxima	0.018519
Genomics	Cyrtoxipha maxima	0.018519
Genomics	Cyphura maxima	0.018519
Genomics	Cymbactis maxima	0.018519
Genomics	Cyclodomorphus maxima	0.018519
Genomics	Cucurbita maxima	0.018519
Genomics	Ctenamphiura maxima	0.018519
Genomics	Crocomela maxima	0.018519
Genomics	Crocodeilanthe maxima	0.018519
Genomics	Cracca maxima	0.018519
Genomics	Cotarsina maxima	0.018519
Genomics	Conophora maxima	0.018519
Genomics	Conchoecia maxima	0.018519
Genomics	Coleochlamys maxima	0.018519
Genomics	Cocconeis maxima	0.018519
Genomics	Cladonia maxima	0.018519
Genomics	Chaptalia maxima	0.018519
Genomics	Cerrena maxima	0.018519
Genomics	Ceratozetella maxima	0.018519
Genomics	Cephalosphaera maxima	0.018519
Genomics	Cephalochrysa maxima	0.018519
Genomics	Centrodora maxima	0.018519
Genomics	Centaurea maxima	0.018519
Genomics	Cecidomyiinae maxima	0.018519
Genomics	Cecidomyia maxima	0.018519
Genomics	Cattleya maxima	0.018519
Genomics	Caryota maxima	0.018519
Genomics	Cantuaria maxima	0.018519
Genomics	Canna maxima	0.018519
Genomics	Candacia maxima	0.018519
Genomics	Canavali maxima	0.018519
Genomics	Camptomyia maxima	0.018519
Genomics	Calyptranthes maxima	0.018519
Genomics	Cacalia maxima	0.018519
Genomics	C. maxima	0.018519
Genomics	Whitelined lionfishs	0.018182
Genomics	Tettigonia marginifera	0.018182
Genomics	Russula intermedia	0.018182
Genomics	Ruppia intermedia	0.018182
Genomics	Roscoea intermedia	0.018182
Genomics	Rorippa intermedia	0.018182
Genomics	Rinodina intermedia	0.018182
Genomics	Rifargia intermedia	0.018182
Genomics	Rhyssa intermedia	0.018182
Genomics	Rhynchosia intermedia	0.018182
Genomics	Rhopaloblaste intermedia	0.018182
Genomics	Rhodostrophia intermedia	0.018182
Genomics	Rhodesiella intermedia	0.018182
Genomics	Rhizanthera intermedia	0.018182
Genomics	Rhamphomyia intermedia	0.018182
Genomics	Rhagada intermedia	0.018182
Genomics	Rhabdomonas intermedia	0.018182
Genomics	Rhabdastrella intermedia	0.018182
Genomics	Reichardia intermedia	0.018182
Genomics	Ramalina intermedia	0.018182
Genomics	Raia intermedia	0.018182
Genomics	R. intermedia	0.018182
Genomics	Pyxidicula radiata	0.018182
Genomics	Pyrrocoma radiata	0.018182
Genomics	Pygaerina radiata	0.018182
Genomics	Pycnarmon radiata	0.018182
Genomics	Pultenaea radiata	0.018182
Genomics	Puellina radiata	0.018182
Genomics	Pteropterus radiata	0.018182
Genomics	Pterocalla radiata	0.018182
Genomics	Pseudosphaerita radiata	0.018182
Genomics	Psausia radiata	0.018182
Genomics	Proclossiana radiata	0.018182
Genomics	Praina radiata	0.018182
Genomics	Potentilla radiata	0.018182
Genomics	Porthmeia radiata	0.018182
Genomics	Polyortha radiata	0.018182
Genomics	Polyommatus radiata	0.018182
Genomics	Polycoryne radiata	0.018182
Genomics	Pleuroxia radiata	0.018182
Genomics	Plectroninia radiata	0.018182
Genomics	Plebicula radiata	0.018182
Genomics	Platanthera radiata	0.018182
Genomics	Plantaginorchis radiata	0.018182
Genomics	Plagiodon radiata	0.018182
Genomics	Phyllospongia radiata	0.018182
Genomics	Phyllorkis radiata	0.018182
Genomics	Phyllactis radiata	0.018182
Genomics	Phycodes radiata	0.018182
Genomics	Photedes radiata	0.018182
Genomics	Phortica radiata	0.018182
Genomics	Philophylla radiata	0.018182
Genomics	Philippia radiata	0.018182
Genomics	Pharodere radiata	0.018182
Genomics	Pentila radiata	0.018182
Genomics	Penthophlebia radiata	0.018182
Genomics	Pelea radiata	0.018182
Genomics	Pecteilis radiata	0.018182
Genomics	Paraiptasia radiata	0.018182
Genomics	Pandora radiata	0.018182
Genomics	Panaxia radiata	0.018182
Genomics	Palpopleura radiata	0.018182
Genomics	P. radiata	0.018182
Genomics	Locusta viridissima	0.018182
Genomics	Dyodiplosis indica	0.018182
Genomics	Dwibahubeeja indica	0.018182
Genomics	Dusona indica	0.018182
Genomics	Dusmetia indica	0.018182
Genomics	Duchesnea indica	0.018182
Genomics	Dubeyiella indica	0.018182
Genomics	Drypetes indica	0.018182
Genomics	Drosera indica	0.018182
Genomics	Dromochalcidia indica	0.018182
Genomics	Drechslera indica	0.018182
Genomics	Dothidea indica	0.018182
Genomics	Dorylomorpha indica	0.018182
Genomics	Dolichopoda graeca	0.018182
Genomics	Doleschallia indica	0.018182
Genomics	Docynia indica	0.018182
Genomics	Disophrys indica	0.018182
Genomics	Discradisca indica	0.018182
Genomics	Dipterygina indica	0.018182
Genomics	Dipseudopsis indica	0.018182
Genomics	Dipsas indica	0.018182
Genomics	Diplanthera indica	0.018182
Genomics	Diphyes indica	0.018182
Genomics	Diopsis indica	0.018182
Genomics	Dinophysis indica	0.018182
Genomics	Dillenia indica	0.018182
Genomics	Dictyota indica	0.018182
Genomics	Dicranoweisia indica	0.018182
Genomics	Dicranota indica	0.018182
Genomics	Dicopomorpha indica	0.018182
Genomics	Dichaetomyia indica	0.018182
Genomics	Dicerura indica	0.018182
Genomics	Diaglyptidea indica	0.018182
Genomics	Diadiplosis indica	0.018182
Genomics	Desikacharyella indica	0.018182
Genomics	Derris indica	0.018182
Genomics	Deroplatys indica	0.018182
Genomics	Derbesia indica	0.018182
Genomics	Dendrophyllia indica	0.018182
Genomics	Delomerista indica	0.018182
Genomics	Dasya indica	0.018182
Genomics	Damalis indica	0.018182
Genomics	Daimio indica	0.018182
Genomics	Dactylopodola indica	0.018182
Genomics	Dactylodiplosis indica	0.018182
Genomics	D. indica	0.018182
Genomics	oriental maori wrasse	0.017857
Genomics	Ophrys orientalis	0.017857
Genomics	Ophion orientalis	0.017857
Genomics	Omphalchrysocharis orientalis	0.017857
Genomics	Ogyris orientalis	0.017857
Genomics	Odynerus orientalis	0.017857
Genomics	Odontesthes orientalis	0.017857
Genomics	O. patruelis	0.017857
Genomics	O. orientalis	0.017857
Genomics	Dysschema obscura	0.017857
Genomics	Dysgonia obscura	0.017857
Genomics	Dysauxes obscura	0.017857
Genomics	Duomyia obscura	0.017857
Genomics	Dulitana obscura	0.017857
Genomics	Drepana obscura	0.017857
Genomics	Draba obscura	0.017857
Genomics	Dolichopeza obscura	0.017857
Genomics	Docosia obscura	0.017857
Genomics	Dnopherula obscura	0.017857
Genomics	Dixa obscura	0.017857
Genomics	Discocerina obscura	0.017857
Genomics	Discestra obscura	0.017857
Genomics	Dipoena obscura	0.017857
Genomics	Diplectrona obscura	0.017857
Genomics	Diopsis obscura	0.017857
Genomics	Dimorphia obscura	0.017857
Genomics	Dictyonia obscura	0.017857
Genomics	Dicranomyia obscura	0.017857
Genomics	Diclidia obscura	0.017857
Genomics	Dichrogaster obscura	0.017857
Genomics	Dibolia obscura	0.017857
Genomics	Diasteneura obscura	0.017857
Genomics	Diaprochaeta obscura	0.017857
Genomics	Dexia obscura	0.017857
Genomics	Desiantha obscura	0.017857
Genomics	Depressaria obscura	0.017857
Genomics	Dendronetria obscura	0.017857
Genomics	Dendrolimus obscura	0.017857
Genomics	Deinypena obscura	0.017857
Genomics	Decatoma obscura	0.017857
Genomics	Dasylophia obscura	0.017857
Genomics	Dasychira obscura	0.017857
Genomics	Dasineura obscura	0.017857
Genomics	D. obscura	0.017857
Genomics	southern Giant Salamanders	0.017544
Genomics	ivory-breasted Pittas	0.017544
Genomics	greater Large-headed Shrews	0.017544
Genomics	Pyrrhulina maxima	0.017544
Genomics	Pulvilligera maxima	0.017544
Genomics	Pterostylis maxima	0.017544
Genomics	Pseudafroneta maxima	0.017544
Genomics	Problepsis maxima	0.017544
Genomics	Poecilosomella maxima	0.017544
Genomics	Physocephala maxima	0.017544
Genomics	Phyllosticta maxima	0.017544
Genomics	Phaeophilacris maxima	0.017544
Genomics	Persica maxima	0.017544
Genomics	Parasicyonis maxima	0.017544
Genomics	Paramesosella maxima	0.017544
Genomics	Parahaplogonaria maxima	0.017544
Genomics	Paracorymbia fulva	0.017544
Genomics	Paracicyonis maxima	0.017544
Genomics	Panacris maxima	0.017544
Genomics	Pakeha maxima	0.017544
Genomics	P. maxima	0.017544
Genomics	marsh Tits	0.017241
Genomics	Punctoribates palustris	0.017241
Genomics	Pulicaria palustris	0.017241
Genomics	Psychotria palustris	0.017241
Genomics	Psychoda palustris	0.017241
Genomics	Psophocarpus palustris	0.017241
Genomics	Pseudosindora palustris	0.017241
Genomics	Pseudo-iris palustris	0.017241
Genomics	Provenzalia palustris	0.017241
Genomics	Proceratophrys palustris	0.017241
Genomics	Premnodrilus palustris	0.017241
Genomics	Potentilla palustris	0.017241
Genomics	Postia palustris	0.017241
Genomics	Posoqueria palustris	0.017241
Genomics	Pongamia palustris	0.017241
Genomics	Polyporus palustris	0.017241
Genomics	Polynema palustris	0.017241
Genomics	Polianthes palustris	0.017241
Genomics	Podura palustris	0.017241
Genomics	Podocarpus palustris	0.017241
Genomics	Pleospora palustris	0.017241
Genomics	Plectus palustris	0.017241
Genomics	Plectoptera palustris	0.017241
Genomics	Planetella palustris	0.017241
Genomics	Pinanga palustris	0.017241
Genomics	Pilatoporus palustris	0.017241
Genomics	Phytonomus palustris	0.017241
Genomics	Phronia palustris	0.017241
Genomics	Phreatomerus palustris	0.017241
Genomics	Philoliche palustris	0.017241
Genomics	Philhygra palustris	0.017241
Genomics	Phialea palustris	0.017241
Genomics	Peziza palustris	0.017241
Genomics	Perrisia palustris	0.017241
Genomics	Peromyia palustris	0.017241
Genomics	Pergandeida palustris	0.017241
Genomics	Pelomyxa palustris	0.017241
Genomics	Pedicularis palustris	0.017241
Genomics	Parnassia palustris	0.017241
Genomics	Pardosa palustris	0.017241
Genomics	Paramphisopus palustris	0.017241
Genomics	Paracles palustris	0.017241
Genomics	Papillaria palustris	0.017241
Genomics	Panorpa palustris	0.017241
Genomics	Pandanus palustris	0.017241
Genomics	Pancovia palustris	0.017241
Genomics	P. palustris	0.017241
Genomics	Marsh mermaid-weed	0.017241
Genomics	Borneo hoverer	0.017241
Genomics	variable Oystercatchers	0.016949
Genomics	Podoscirtus priapus	0.016949
Genomics	Hypoplectus unicolor	0.016949
Genomics	Hypolimnas unicolor	0.016949
Genomics	Hyperdasysella unicolor	0.016949
Genomics	Hypena unicolor	0.016949
Genomics	Hymenochaete unicolor	0.016949
Genomics	Hylaea unicolor	0.016949
Genomics	Hygrophorus unicolor	0.016949
Genomics	Homops unicolor	0.016949
Genomics	Holochroa unicolor	0.016949
Genomics	Hexatoma unicolor	0.016949
Genomics	Hesperochernes unicolor	0.016949
Genomics	Heringia unicolor	0.016949
Genomics	Hemixylota unicolor	0.016949
Genomics	Hemistola unicolor	0.016949
Genomics	Hemilophus unicolor	0.016949
Genomics	Helius unicolor	0.016949
Genomics	Harmothoe unicolor	0.016949
Genomics	Halmablennius unicolor	0.016949
Genomics	Halictus unicolor	0.016949
Genomics	Haematopota unicolor	0.016949
Genomics	H. unicolor	0.016949
Genomics	Cycloptilum squamosum zebra	0.016949
Genomics	fragile paperbubbles	0.016129
Genomics	Pyrgus fragilis	0.016129
Genomics	Pyganodon fragilis	0.016129
Genomics	Pterygosporopsis fragilis	0.016129
Genomics	Pteropathes fragilis	0.016129
Genomics	Psychomyia fragilis	0.016129
Genomics	Pseudophiloscia fragilis	0.016129
Genomics	Pseudomunida fragilis	0.016129
Genomics	Pseudogerda fragilis	0.016129
Genomics	Pseudococcus fragilis	0.016129
Genomics	Pseudmecynostomum fragilis	0.016129
Genomics	Proclavarctus fragilis	0.016129
Genomics	Proagra fragilis	0.016129
Genomics	Prionyx fragilis	0.016129
Genomics	Primnoisis fragilis	0.016129
Genomics	Presbistus fragilis	0.016129
Genomics	Prasinocyma fragilis	0.016129
Genomics	Postia fragilis	0.016129
Genomics	Polytrichaphis fragilis	0.016129
Genomics	Polystictus fragilis	0.016129
Genomics	Polysiphonia fragilis	0.016129
Genomics	Polyporus fragilis	0.016129
Genomics	Polymyces fragilis	0.016129
Genomics	Polylepta fragilis	0.016129
Genomics	Poliosia fragilis	0.016129
Genomics	Poilaniella fragilis	0.016129
Genomics	Pnoepus fragilis	0.016129
Genomics	Plocamionida fragilis	0.016129
Genomics	Plocamia fragilis	0.016129
Genomics	Plicatellopsis fragilis	0.016129
Genomics	Pleurothallis fragilis	0.016129
Genomics	Plesiolebias fragilis	0.016129
Genomics	Plakina fragilis	0.016129
Genomics	Plagithmysus fragilis	0.016129
Genomics	Pila fragilis	0.016129
Genomics	Phyllodoce fragilis	0.016129
Genomics	Phreatogammarus fragilis	0.016129
Genomics	Philine fragilis	0.016129
Genomics	Phialella fragilis	0.016129
Genomics	Phasma fragilis	0.016129
Genomics	Phaneroptera fragilis	0.016129
Genomics	Pentachaeta fragilis	0.016129
Genomics	Peloribates fragilis	0.016129
Genomics	Paurocotylis fragilis	0.016129
Genomics	Paucivitellosus fragilis	0.016129
Genomics	Patersonia fragilis	0.016129
Genomics	Parinari fragilis	0.016129
Genomics	Parasiphula fragilis	0.016129
Genomics	Paraphiloscia fragilis	0.016129
Genomics	Paramerina fragilis	0.016129
Genomics	Pachymenes fragilis	0.016129
Genomics	P. fragilis	0.016129
Genomics	P. celebica	0.016129
Genomics	Pterolophia exigua	0.015873
Genomics	Psychotria exigua	0.015873
Genomics	Psychoda exigua	0.015873
Genomics	Pseudeulalia exigua	0.015873
Genomics	Protopolybia exigua	0.015873
Genomics	Protandrena exigua	0.015873
Genomics	Prenanthes exigua	0.015873
Genomics	Prenanthella exigua	0.015873
Genomics	Porphyrinia exigua	0.015873
Genomics	Poropuntius exigua	0.015873
Genomics	Polyphysa exigua	0.015873
Genomics	Pleurothallis exigua	0.015873
Genomics	Plesionika exigua	0.015873
Genomics	Plecopterodes exigua	0.015873
Genomics	Platyzosteria exigua	0.015873
Genomics	Planispirinella exigua	0.015873
Genomics	Plagiochila exigua	0.015873
Genomics	Phyllachora exigua	0.015873
Genomics	Phycolepidozia exigua	0.015873
Genomics	Phorocera exigua	0.015873
Genomics	Phoma exigua	0.015873
Genomics	Phanerotoma exigua	0.015873
Genomics	Pelegrina exigua	0.015873
Genomics	Parvocaulis exigua	0.015873
Genomics	Paroxyna exigua	0.015873
Genomics	Pareugyrioides exigua	0.015873
Genomics	Parapallene exigua	0.015873
Genomics	Parallelina exigua	0.015873
Genomics	P. exigua	0.015873
Genomics	triple-banded butterflyfishs	0.015385
Genomics	Whale remora	0.015385
Genomics	Rytiphlaea australis	0.015385
Genomics	Rugopharynx australis	0.015385
Genomics	Rubus australis	0.015385
Genomics	Roughleyia australis	0.015385
Genomics	Rosa australis	0.015385
Genomics	Ronabea australis	0.015385
Genomics	Rivellia australis	0.015385
Genomics	Rivasella australis	0.015385
Genomics	Rickettsia australis	0.015385
Genomics	Ricinocarpus australis	0.015385
Genomics	Ricania australis	0.015385
Genomics	Rhytida australis	0.015385
Genomics	Rhyscotus australis	0.015385
Genomics	Rhynchosia australis	0.015385
Genomics	Rhynchomydaea australis	0.015385
Genomics	Rhopalopsyllus australis	0.015385
Genomics	Rhodymenia australis	0.015385
Genomics	Rhamphus australis	0.015385
Genomics	Rhacodactylus australis	0.015385
Genomics	Reporhamphus australis	0.015385
Genomics	Raurua australis	0.015385
Genomics	Rapua australis	0.015385
Genomics	Raphia australis	0.015385
Genomics	Raoulia australis	0.015385
Genomics	Ranatra australis	0.015385
Genomics	Ralfsia australis	0.015385
Genomics	Raja australis	0.015385
Genomics	Radula australis	0.015385
Genomics	R. australis	0.015385
Genomics	P. tuberculata	0.015385
Genomics	Oxyrrhepes cantonensis	0.015385
Genomics	red-capped Lark	0.014925
Genomics	Madagascar Cuckooshrike	0.014925
Genomics	Cytherea cinerea	0.014925
Genomics	Cypraea cinerea	0.014925
Genomics	Cymothoa cinerea	0.014925
Genomics	Cuculla cinerea	0.014925
Genomics	Cryptantha cinerea	0.014925
Genomics	Creatophora cinerea	0.014925
Genomics	Cracca cinerea	0.014925
Genomics	Colostygia cinerea	0.014925
Genomics	Clutia cinerea	0.014925
Genomics	Cliffortia cinerea	0.014925
Genomics	Cleonis cinerea	0.014925
Genomics	Clavaria cinerea	0.014925
Genomics	Chrysotaenia cinerea	0.014925
Genomics	Chrysemys cinerea	0.014925
Genomics	Chrioloba cinerea	0.014925
Genomics	Chomelia cinerea	0.014925
Genomics	Chinamyersia cinerea	0.014925
Genomics	Chimantaea cinerea	0.014925
Genomics	Chilodes cinerea	0.014925
Genomics	Chamaecrista cinerea	0.014925
Genomics	Chaetometopia cinerea	0.014925
Genomics	Chaenactis cinerea	0.014925
Genomics	Chabraea cinerea	0.014925
Genomics	Cerrena cinerea	0.014925
Genomics	Ceratopogon cinerea	0.014925
Genomics	Centaurea cinerea	0.014925
Genomics	Catasticta cinerea	0.014925
Genomics	Cassia cinerea	0.014925
Genomics	Carpholithia cinerea	0.014925
Genomics	Carex cinerea	0.014925
Genomics	Caragana cinerea	0.014925
Genomics	Campanula cinerea	0.014925
Genomics	Calliandra cinerea	0.014925
