subject	article	doi	interaction:001:predatorprey	interaction:002:symbiosis	interaction:003:mutualism	interaction:004:commensalism	interaction:005:parasitism	interaction:006:affecting	interaction:007:competition	interaction:008:amensalism	interaction:009:antagonism	interaction:010:facilitation	interaction:011:exclusion	interaction:012:invasion	interaction:013:pollination	interaction:014:eating	interaction:015:interaction	interaction:016:herbivory	interaction:017:detritivory	interaction:018:scavenging	interaction:019:poisoning	interaction:020:limiting	interaction:021:mating	interaction:022:hybridising	interaction:023:host	interaction:024:relationship	interaction:025:killing	interaction:026:attacking	interaction:027:impairing
Genomics	PLoS_ONE-3-9-2522286	10.1371/journal.pone.0003159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_ONE-2-9-1976560	10.1371/journal.pone.0000945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_One_2010_Nov_30_5(11)_e15146	10.1371/journal.pone.0015146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_One_2010_Mar_12_5(3)_e9685	10.1371/journal.pone.0009685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_One_2011_Mar_8_6(3)_e17582	10.1371/journal.pone.0017582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_One_2010_Oct_27_5(10)_e13658	10.1371/journal.pone.0013658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_ONE_2009_Jun_11_4(6)_e5880	10.1371/journal.pone.0005880	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_One_2011_Aug_9_6(8)_e23192	10.1371/journal.pone.0023192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_ONE_2008_Aug_20_3(8)_e2997	10.1371/journal.pone.0002997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_One-5-8-2916834	10.1371/journal.pone.0011970	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_ONE-4-6-2691999	10.1371/journal.pone.0005838	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_ONE_2008_Jul_16_3(7)_e2683	10.1371/journal.pone.0002683	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	1	1	0	0	0
Genomics	PLoS_One_2011_Apr_19_6(4)_e19108	10.1371/journal.pone.0019108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_One-4-12-2795866	10.1371/journal.pone.0008497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_One_2011_May_17_6(5)_e19728	10.1371/journal.pone.0019728	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_One_2010_Jan_8_5(1)_e8529	10.1371/journal.pone.0008529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_One_2011_May_26_6(5)_e20124	10.1371/journal.pone.0020124	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_ONE_2009_Jun_15_4(6)_e5906	10.1371/journal.pone.0005906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_ONE_2008_Sep_26_3(9)_e3288	10.1371/journal.pone.0003288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_One_2009_Nov_10_4(11)_e7773	10.1371/journal.pone.0007773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_One_2011_Aug_11_6(8)_e23389	10.1371/journal.pone.0023389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_One-4-12-2793523	10.1371/journal.pone.0008474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_ONE_2008_Sep_26_3(9)_e3283	10.1371/journal.pone.0003283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_ONE_2008_Sep_26_3(9)_e3284	10.1371/journal.pone.0003284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_ONE-1-1-1762306	17183726	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_ONE_2007_Jul_11_2(7)_e601	10.1371/journal.pone.0000601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_ONE_2009_Apr_2_4(4)_e5124	10.1371/journal.pone.0005124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_One_2011_Apr_18_6(4)_e18800	10.1371/journal.pone.0018800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_One-4-12-2792725	10.1371/journal.pone.0008398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_One-4-12-2792724	10.1371/journal.pone.0008199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_One_2011_Feb_22_6(2)_e16626	10.1371/journal.pone.0016626	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
Genomics	PLoS_One_2011_Jan_27_6(1)_e14593	10.1371/journal.pone.0014593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_One_2011_May_20_6(5)_e19800	10.1371/journal.pone.0019800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_One-5-6-2879364	10.1371/journal.pone.0010909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_One_2010_Aug_18_5(8)_e12273	10.1371/journal.pone.0012273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_One-5-6-2879366	10.1371/journal.pone.0010907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_ONE_2009_Feb_18_4(2)_e4516	10.1371/journal.pone.0004516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_One_2010_Aug_18_5(8)_e12274	10.1371/journal.pone.0012274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_One_2011_Aug_25_6(8)_e23738	10.1371/journal.pone.0023738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_One_2011_Aug_17_6(8)_e23727	10.1371/journal.pone.0023727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Genomics	PLoS_One-4-9-2737284	10.1371/journal.pone.0006981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_ONE-3-4-2323113	10.1371/journal.pone.0002084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_One_2011_Jun_14_6(6)_e20763	10.1371/journal.pone.0020763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_One-4-7-2711333	10.1371/journal.pone.0006369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_One_2010_Nov_17_5(11)_e14025	10.1371/journal.pone.0014025	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_ONE-2-3-1808432	10.1371/journal.pone.0000289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_One_2011_Aug_10_6(8)_e23426	10.1371/journal.pone.0023426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_ONE-2-11-2082076	10.1371/journal.pone.0001221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_One_2010_Aug_26_5(8)_e12253	10.1371/journal.pone.0012253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Genomics	PLoS_ONE-4-4-2663818	10.1371/journal.pone.0005167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_One-5-2-2817753	10.1371/journal.pone.0009137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_One_2011_May_25_6(5)_e20237	10.1371/journal.pone.0020237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_One-5-6-2882356	10.1371/journal.pone.0011011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_One_2010_Jul_16_5(7)_e11561	10.1371/journal.pone.0011561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_ONE_2009_Jan_1_4(1)_e4110	19119310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_One_2011_Jun_16_6(6)_e20880	10.1371/journal.pone.0020880	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_One_2009_Aug_14_4(8)_e6641	10.1371/journal.pone.0006641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_ONE_2009_Mar_16_4(3)_e4882	10.1371/journal.pone.0004882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_ONE_2009_Apr_2_4(4)_e4899	10.1371/journal.pone.0004899	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_One-5-4-2856156	10.1371/journal.pone.0010144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_One_2011_Jul_28_6(7)_e22798	10.1371/journal.pone.0022798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_One_2010_Sep_22_5(9)_e12681	10.1371/journal.pone.0012681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_One_2011_Jan_10_6(1)_e15950	10.1371/journal.pone.0015950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_ONE_2009_Mar_16_4(3)_e4837	10.1371/journal.pone.0004837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_One_2010_Sep_24_5(9)_e13004	10.1371/journal.pone.0013004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_One_2011_Mar_10_6(3)_e17677	10.1371/journal.pone.0017677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_ONE_2008_Oct_6_3(10)_e3337	10.1371/journal.pone.0003337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_ONE-2-11-2043488	10.1371/journal.pone.0001088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_ONE-2-11-2043489	10.1371/journal.pone.0001134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_One_2010_Dec_10_5(12)_e15165	10.1371/journal.pone.0015165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_One_2011_Aug_10_6(8)_e22068	10.1371/journal.pone.0022068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_One_2011_Aug_4_6(8)_e23406	10.1371/journal.pone.0023406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_One_2011_Feb_8_6(2)_e16702	10.1371/journal.pone.0016702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_One_2011_Jun_10_6(6)_e20829	10.1371/journal.pone.0020829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_One_2011_Jul_22_6(7)_e22493	10.1371/journal.pone.0022493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_One-4-10-2761614	10.1371/journal.pone.0007537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_One-5-11-2994895	10.1371/journal.pone.0015092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_One_2011_Aug_4_6(8)_e23408	10.1371/journal.pone.0023408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_ONE_2008_Oct_31_3(10)_e3589	10.1371/journal.pone.0003589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_One_2011_Mar_28_6(3)_e18089	10.1371/journal.pone.0018089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_One_2011_Jul_15_6(7)_e22097	10.1371/journal.pone.0022097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_One_2011_Mar_17_6(3)_e17945	10.1371/journal.pone.0017945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_One_2010_Jul_26_5(7)_e11799	10.1371/journal.pone.0011799	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Genomics	PLoS_One_2010_Apr_15_5(4)_e10195	10.1371/journal.pone.0010195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_One_2010_Aug_31_5(8)_e12349	10.1371/journal.pone.0012349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_One_2011_Jul_25_6(7)_e21374	10.1371/journal.pone.0021374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Genomics	PLoS_One_2011_Aug_4_6(8)_e23087	10.1371/journal.pone.0023087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_One_2009_Oct_15_4(10)_e7482	10.1371/journal.pone.0007482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_One_2011_Feb_24_6(2)_e17232	10.1371/journal.pone.0017232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_One_2011_Aug_1_6(8)_e22855	10.1371/journal.pone.0022855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_One_2011_Feb_22_6(2)_e16807	10.1371/journal.pone.0016807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_One_2011_Jun_13_6(6)_e20823	10.1371/journal.pone.0020823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_ONE_2007_Oct_3_2(10)_e1002	10.1371/journal.pone.0001002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_One_2011_Aug_12_6(8)_e23021	10.1371/journal.pone.0023021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_ONE-4-6-2685991	10.1371/journal.pone.0005784	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_One-5-6-2883553	10.1371/journal.pone.0011022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_One-5-6-2883550	10.1371/journal.pone.0011053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_ONE-2-3-1810429	10.1371/journal.pone.0000305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_ONE_2009_May_15_4(5)_e5563	10.1371/journal.pone.0005563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_One_2009_Aug_17_4(8)_e6659	10.1371/journal.pone.0006659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_One_2010_Feb_23_5(2)_e9355	10.1371/journal.pone.0009355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_One-4-6-2698218	10.1371/journal.pone.0006039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_ONE_2008_Oct_13_3(10)_e3391	10.1371/journal.pone.0003391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_One_2011_Feb_14_6(2)_e17034	10.1371/journal.pone.0017034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_One_2011_May_27_6(5)_e19568	10.1371/journal.pone.0019568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_ONE_2006_Dec_20_1(1)_e22	17183649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_ONE-3-12-2587704	19057647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_One_2009_Oct_27_4(10)_e7571	10.1371/journal.pone.0007571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_ONE-3-9-2533396	10.1371/journal.pone.0003265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_ONE-3-12-2587703	10.1371/journal.pone.0003864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_ONE_2007_Oct_10_2(10)_e1026	10.1371/journal.pone.0001026	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_One_2009_Nov_5_4(11)_e7778	10.1371/journal.pone.0007778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_ONE_2007_Oct_10_2(10)_e1022	10.1371/journal.pone.0001022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_One_2011_Apr_20_6(4)_e19024	10.1371/journal.pone.0019024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_ONE_2007_Oct_10_2(10)_e1021	17925869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_One_2010_Nov_30_5(11)_e14168	10.1371/journal.pone.0014168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_One_2011_Jun_29_6(6)_e21605	10.1371/journal.pone.0021605	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_One-4-11-2772120	10.1371/journal.pone.0007679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_One_2011_Jun_7_6(6)_e20448	10.1371/journal.pone.0020448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_One_2011_Jul_14_6(7)_e21882	10.1371/journal.pone.0021882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_ONE_2009_May_15_4(5)_e5568	10.1371/journal.pone.0005568	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_One_2011_Jun_29_6(6)_e21595	10.1371/journal.pone.0021595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_One_2009_Nov_30_4(11)_e8068	10.1371/journal.pone.0008068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_One-5-5-2864749	10.1371/journal.pone.0010485	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0
Genomics	PLoS_One-5-12-3001875	10.1371/journal.pone.0015617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_ONE-2-11-2077927	10.1371/journal.pone.0001197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_One_2011_Jul_25_6(7)_e22580	10.1371/journal.pone.0022580	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_One_2011_Jun_20_6(6)_e20754	10.1371/journal.pone.0020754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_ONE-3-11-2582957	10.1371/journal.pone.0003796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_ONE_2007_Aug_15_2(8)_e737	10.1371/journal.pone.0000737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_One_2011_Apr_20_6(4)_e18044	10.1371/journal.pone.0018044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_One-4-8-2719798	10.1371/journal.pone.0006596	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_ONE-3-9-2533705	10.1371/journal.pone.0003279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Genomics	PLoS_One_2011_Jan_11_6(1)_e16254	10.1371/journal.pone.0016254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_One_2010_Jul_29_5(7)_e11850	10.1371/journal.pone.0011850	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_One-5-1-2801608	10.1371/journal.pone.0008667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_One_2011_Jan_18_6(1)_e15711	10.1371/journal.pone.0015711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_One_2010_Aug_27_5(8)_e12464	10.1371/journal.pone.0012464	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_One-4-8-2719801	10.1371/journal.pone.0006575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_One-5-11-2994770	10.1371/journal.pone.0014156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
Genomics	PLoS_ONE_2007_May_30_2(5)_e484	10.1371/journal.pone.0000484	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Genomics	PLoS_One_2011_May_13_6(5)_e19541	10.1371/journal.pone.0019541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
